//Version																																																																																																																																																																																	
//몬스터NPC스크립트_Ch																																//**근거리11.522.5					**공격속도입력시주의사항프레임/30*1000+1000																														**어그로확률일반/리더:50중보스/보스:50																																																																																																														
//최초작업자		이정환															//10001~11000:NPC															//**원거리61014					//**달리는속도:357911																									쏘니바인 디버프 Seed 값																																																																																																																			
//최종작업자		강경란															크리티컬 Seed 값																																													1	일반	0																																																																																																																	
//최종수정일자		2009-04-22 11:44															1	일반	3																																											2	정예	10																																																								//아이템드랍율1이면추가아이템드롭발생																																																									
//																	3	리더	5																																											3	리더	5																																																								//드랍확율은총합이10000이하가될것																																																									
//																	2	정예	7																																											4	캡틴	15																																																																		//아이템드랍율1이면추가아이템드롭발생										//아이템드랍율1이면추가아이템드롭발생																																					
//일반																	4	캡틴	9																																											5	보스	20			**스킬입력시스킬사용주기시간값입력필요																																																				//드롭방식선택											//드랍확율은총합이10000이하가될것										//드랍확율은총합이10000이하가될것																																					
//변경후																	5	보스	11																																											9	럭키	50			//어그로확률은AITypeInfo에있음																																																				//0 : 기존에 필드+배틀존 둘다 한번에 설정하는 파라미터 사용																																																										
//1.4	//파서작업에서 잠시 제외_정동일																9	럭키	13																																																																																																				//1 : 신규로 추가 된 필드 따로 배틀존 따로 설정하는 파라미터 사용																														//	퀘스트Drop																											
//파라메타 업데이트 버전 정보						0815-수식추가	904			815																																1.0.0.1	1.0.0.1	0.8.1.9			1.0.0.3																																																																																																									812	812	812	812	812	812	812	812																		
//	몬스터ID	이름	레벨	표시레벨	HP	MP최대치	최대SD	몬스터네임코드	몬스터이미지코드	NPC장비이미지	등급분류(일반/보스)	경험치적용	크기	AI타입	찾기가능여부	일반공격의속성	크리티컬확률	최소공격력	최대공격력	방어력	마법방어	몬스터계열	물저항력	불저항력	바람저항력	대지저항력	공성	회피	공격타입	아머타입	몬스터바디사이즈	공격거리	시야범위	이동거리	걷는속도	달리는속도	공격속도(물리/마법)	공격속도2	공격1발사체	공격2발사체	점프	타격이펙트코드	타격크리이펙트코드	스폰이펙트코드	스폰애니	스폰시간	부활대기시간	적대성향	이동성향	이동영역ID	몬스터상황조건1	몬스터상황조건1수치	특수행동1Type	행동코드파라미터1	특수행동1수치/확률	몬스터상황조건2	몬스터상황조건수치2	특수행동2Type	행동코드파라미터2	특수행동2수치/확률	상태코드입력1	디버프확률1	디버프이펙트코드1	상태코드입력2	디버프확률2	디버프이펙트코드2	어그로확률	스킬조건체크주기시간	부활조건	부활조건파리미터	부활확률	부활종류	부활애니딜레이시간	힐조건	힐조건파라미터	힐확률	힐종류	힐딜레이시간	소환조건	소환조건파라미터	소환확률	소환종류	소환딜레이시간	스킬사용확률	사용스킬id1	스킬사용확률	스킬1딜레이시간	사용스킬id2	스킬사용확률	스킬2딜레이시간	사용스킬id3	스킬사용확률	스킬3딜레이시간	사용스킬id4	스킬사용확률	스킬4딜레이시간	사용스킬id5	스킬사용확률	스킬5딜레이시간	사용스킬id6	스킬사용확률	스킬6딜레이시간	사용스킬id7	스킬사용확률	스킬7딜레이시간	사용스킬id8	스킬사용확률	스킬8딜레이시간	사용스킬id9	스킬사용확률	스킬9딜레이시간	사용스킬id10	스킬사용확률	스킬10딜레이시간	증오스킬	복수스킬	사용확률	소유권	드롭방식선택	배틀존+필드 Drop 설정										필드 Drop 설정										배틀존 Drop 설정										퀘스트ID1	퀘스트Drop1	퀘스트ID2	퀘스트Drop2	퀘스트ID3	퀘스트Drop3	퀘스트ID4	퀘스트Drop4	퀘스트ID5	퀘스트Drop5	AC코드	AC참조방식	특수옵션ID1	옵션1파라미터	특수옵션ID2	옵션2파라미터												
	MonsterCode	Name	Level	DisplayLevel	MaxHP	MaxMP	MaxSD	NCode	ICode	NPCImageIndex	Grade	GradeExpRatio	Size	AICode	FindNPC	AttType	CriticalRatio	MinAttackPower	MaxAttackPower	PhyDef	MagicDef	Class	WaterResist	FireResist	WindResist	EarthResist	PhyAttRate	PhyAttAvoid	MeleeType	ArmorType	BodyRadius	AttRange	ViewRange	MoveRange	WalkSpeed	RunSpeed	AttSpeed	AttSpeed2	ProjectileCode	ProjectileCode2	JumpRatio	AttackEffectCode	AttackCriticalEffectCode	SpawnEffectCode	SpawnAniCode	SpawnAniTime	DeadWaitingTime	Attitude	MoveAttitude	MoveAreaID	MonsterCondition1	MonsterConditionParam1	ActionType1	ActionParam1	ActionRate1	MonsterCondition2	MonsterConditionParam2	ActionType2	ActionParam2	ActionRate2	StateCode1	ConditionRatio1	ConditionEffectCode1	StateCode2	ConditionRatio2	ConditionEffectCode2	ChangeTargetRatio	SkillUpdateTime	ReviveCondition	ReviveConditionParam	ReviveRate	ReviveCode	ReviveDelay	HealCondition	HealConditionParam	HealRate	HealCode	HealDelay	SummonCondition	SummonConditionParam	SummonRate	SummonCode	SummonDelay	SkillUsePossible	SkillCode1	SkillRate1	SkillDelay1	SkillCode2	SkillRate2	SkillDelay2	SkillCode3	SkillRate3	SkillDelay3	SkillCode4	SkillRate4	SkillDelay4	SkillCode5	SkillRate5	SkillDelay5	SkillCode6	SkillRate6	SkillDelay6	SkillCode7	SkillRate7	SkillDelay7	SkillCode8	SkillRate8	SkillDelay8	SkillCode9	SkillRate9	SkillDelay9	SkillCode10	SkillRate10	SkillDelay10	HateSkill	RevengeSkill	RevengeRate	DropOwnership	Region	DropIndex1	DropIndex2	DropIndex3	DropIndex4	DropIndex5	DropIndex6	DropIndex7	DropIndex8	DropIndex9	DropIndex10	FieldDropIndex1	FieldDropIndex2	FieldDropIndex3	FieldDropIndex4	FieldDropIndex5	FieldDropIndex6	FieldDropIndex7	FieldDropIndex8	FieldDropIndex9	FieldDropIndex10	BattleDropIndex1	BattleDropIndex2	BattleDropIndex3	BattleDropIndex4	BattleDropIndex5	BattleDropIndex6	BattleDropIndex7	BattleDropIndex8	BattleDropIndex9	BattleDropIndex10	QuestCode1	QuestDropIndex1	QuestCode2	QuestDropIndex2	QuestCode3	QuestDropIndex3	QuestCode4	QuestDropIndex4	QuestCode5	QuestDropIndex5	ACCode	ACReferenceID	OptionID1	OptionParam1	OptionID2	OptionParam2	DEST	ACT1	P1	ACT2	P2	ACT3	P3	ACT4	P4	ACT5	P5	FieldEnd
	1455	이시더	37	37	8377	6702	0	15242	40249	0	4	10.1	150	1	0	1	16	108	133	263	226	5	0	0	0	0	520	96	3	2	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	29	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	63037	78037	63037	0	0	20087	0	11051	83037	0	63037	73037	63037	0	0	20087	0	11051	83037	0	865	50826	0	0	0	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1456	썩은수로언데드병사	36	36	900	720	0	15257	40232	0	1	1.1	100	1	0	1	10	61	75	221	203	5	0	0	0	0	438	75	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	14	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	60036	75036	0	0	0	20087	0	11051	80036	0	60036	70036	0	0	0	20087	0	11051	80036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1457	썩은수로언데드정찰병	37	37	1631	1305	0	15256	50232	0	3	2.6	120	1	0	1	12	90	111	226	208	5	0	0	0	0	446	77	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	19	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	62037	77037	0	0	0	20087	0	11051	82037	0	62037	72037	0	0	0	20087	0	11051	82037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1458	썩은수로언데드호위병	37	37	4995	3996	0	15255	50232	0	2	5.1	140	1	0	1	14	98	120	263	226	5	0	0	0	0	520	77	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	24	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	61037	76037	0	0	0	20087	0	11051	81037	0	61037	71037	0	0	0	20087	0	11051	81037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1459	썩은수로그란	38	38	8587	6870	0	15254	50232	0	4	10.1	170	1	0	1	16	111	136	270	233	5	0	0	0	0	530	98	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	30	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	63038	78038	63038	0	0	20087	0	11051	83038	0	63038	73038	63038	0	0	20087	0	11051	83038	0	866	50827	0	0	0	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	동쪽미로의지하수로														0			0	0	0	0						150	3														0	0				20000																																												0	0	0	0	0	0	0	0	0																																																																														
	1501	고문실보초병	37	37	924	739	0	15253	40232	0	1	1.1	100	1	0	1	10	63	77	226	208	5	0	0	0	0	446	77	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	14	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	60037	75037	0	0	0	20087	0	11051	80037	0	60037	70037	0	0	0	20087	0	11051	80037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1502	고문실경비병	38	38	1673	1338	0	15252	50232	0	3	2.6	120	1	0	1	12	93	114	233	214	5	0	0	0	0	454	79	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	20	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	62038	77038	0	0	0	20087	0	11051	82038	0	62038	72038	0	0	0	20087	0	11051	82038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1503	진실의탐색자	38	38	5124	4099	0	15251	50232	0	2	5.1	140	1	0	1	14	100	123	270	233	5	0	0	0	0	530	79	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	25	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	61038	76038	0	0	0	20087	0	11051	81038	0	61038	71038	0	0	0	20087	0	11051	81038	0	868	50828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1504	고문실수석대장	39	39	8798	7038	0	20139	50232	0	4	10.1	170	1	0	1	16	114	139	278	239	5	0	0	0	0	540	100	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	30	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	63039	78039	63039	0	0	20087	0	11051	83039	0	63039	73039	63039	0	0	20087	0	11051	83039	0	0	0	0	0	0	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1505	심문관휴고	40	41	10244	8195	0	15250	50232	0	4	10.1	190	1	0	1	17	132	162	325	280	5	0	0	0	0	560	106	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	31	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	63041	78041	0	0	0	20087	0	11051	83041	0	63041	73041	0	0	0	20087	0	11051	83041	0	675	56027	0	0	0	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1506	지하감옥보초병	38	38	947	758	0	15249	40232	0	1	1.1	100	1	0	1	10	64	79	233	214	5	0	0	0	0	454	79	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	15	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	60038	75038	0	0	0	20087	0	11051	80038	0	60038	70038	0	0	0	20087	0	11051	80038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1507	지하감옥감시병	39	39	1713	1370	0	15248	50232	0	3	2.6	120	1	0	1	12	95	117	239	220	5	0	0	0	0	462	81	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	20	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	62039	77039	0	0	0	20087	0	11051	82039	0	62039	72039	0	0	0	20087	0	11051	82039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1508	지하감옥감시관	39	39	5253	4202	0	15247	50232	0	2	5.1	140	1	0	1	14	103	126	278	239	5	0	0	0	0	540	81	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	25	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	61039	76039	0	0	0	20087	0	11051	81039	0	61039	71039	0	0	0	20087	0	11051	81039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1509	교도관헬프리드	40	40	9009	7207	0	15246	50232	0	4	10.1	170	1	0	1	17	117	142	285	245	5	0	0	0	0	550	103	3	1	0.8	1.5	13	1	0.6	3	2333	2333	0	0	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	31	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15401	50	1700	15411	50	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	63040	78040	63040	0	0	20087	0	11051	83040	0	63040	73040	63040	0	0	20087	0	11051	83040	0	869	50829	0	0	0	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1510	전염병에걸린마법사	39	39	802	642	0	15261	40233	0	1	1.1	100	1	0	7	10	76	93	227	252	5	0	0	0	0	462	81	1	3	0.8	14.5	15	1	0.2	5	2667	3033	5	5	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	15	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	60039	75039	0	0	0	20087	0	11051	80039	0	60039	70039	0	0	0	20087	0	11051	80039	0	870	50831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1511	전염병에걸린주술사	40	40	1450	1160	0	15260	50233	0	3	2.6	120	1	0	7	13	112	136	233	259	5	0	0	0	0	470	83	1	3	0.8	14.5	15	1	0.2	5	2667	3033	5	5	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	21	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15861	50	3600	15871	50	2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	62040	77040	0	0	0	20087	0	11051	82040	0	62040	72040	0	0	0	20087	0	11051	82040	0	870	50832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1512	전염병에걸린암흑사제	40	40	4450	3560	0	15259	50233	0	2	5.1	140	1	0	7	15	120	147	270	282	5	0	0	0	0	550	83	1	3	0.8	14.5	15	1	0.2	5	2667	3033	5	5	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	26	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15861	50	3600	15871	50	2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	61040	76040	0	0	0	20087	0	11051	81040	0	61040	71040	0	0	0	20087	0	11051	81040	0	870	50833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1513	냉혹한라크나제	41	41	7623	6098	0	15258	50233	0	4	10.1	170	1	0	7	17	135	166	277	289	5	0	0	0	0	560	106	1	3	0.8	14.5	15	1	0.2	5	2667	3033	5	5	0	0	0	0	N999	2833	20000	2	2	0	1	80	1	0	0	0	0	0	0	0	219	31	K680	0	0	NULL	50	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15861	50	3600	15871	50	2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	63041	78041	63041	0	0	20087	0	11051	83041	0	63041	73041	63041	0	0	20087	0	11051	83041	0	870	50834	0	0	0	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
//	요새의성역														0			0	0	0	0																					0	0				20000																																												0	0	0	0	0	0	0	0	0																																																																														
	1601	성벽동쪽보초병	41	41	900	720	0	15338	40312	0	1	1.1	100	1	0	1	11	81	99	252	231	8	0	0	0	0	478	85	2	5	0.8	1.5	13	1	0.85	5	2700	3233	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	16	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	60041	75041	0	0	0	20087	0	11101	80041	0	60041	70041	0	0	0	20087	0	11101	80041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1602	성벽동쪽정찰병	42	42	1624	1299	0	15339	40271	0	3	2.6	120	1	0	1	13	118	144	257	236	8	0	0	0	0	486	87	2	5	0.8	1.5	13	1	0.85	5	2700	3233	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	21	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	62042	77042	0	0	0	20087	0	11101	82042	0	62042	72042	0	0	0	20087	0	11101	82042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1603	성벽동쪽호위병	42	42	4988	3990	0	15340	40272	0	2	5.1	140	1	0	1	15	127	155	299	257	8	0	0	0	0	570	87	2	5	0.8	1.5	13	1	0.85	5	2700	3233	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	26	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	61042	76042	0	0	0	20087	0	11101	81042	0	61042	71042	0	0	0	20087	0	11101	81042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1604	쿠안도	43	43	8528	6822	0	15341	40273	0	4	10.1	170	1	0	1	17	144	175	306	263	8	0	0	0	0	580	110	2	5	0.8	1.5	13	1	0.85	5	2700	3233	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	32	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	63043	78043	63043	0	0	20087	0	11101	83043	0	63043	73043	63043	0	0	20087	0	11101	83043	0	0	0	0	0	0	0	0	0	0	0	3	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1605	수정호수보초병	43	43	941	753	0	15342	40312	0	1	1.1	100	1	0	1	11	85	104	263	243	8	0	0	0	0	494	89	2	5	0.8	1.5	13	1	0.85	5	2700	3233	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	17	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	60043	75043	0	0	0	20087	0	11101	80043	0	60043	70043	0	0	0	20087	0	11101	80043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1606	수정호수정찰병	44	44	1697	1358	0	15343	40271	0	3	2.6	120	1	0	1	13	124	151	270	248	8	0	0	0	0	502	91	2	5	0.8	1.5	13	1	0.85	5	2700	3233	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	22	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	62044	77044	0	0	0	20087	0	11101	82044	0	62044	72044	0	0	0	20087	0	11101	82044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1607	수정호수호위병	44	44	5216	4173	0	15344	40272	0	2	5.1	140	1	0	1	15	133	162	313	270	8	0	0	0	0	590	91	2	5	0.8	1.5	13	1	0.85	5	2700	3233	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	27	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	61044	76044	0	0	0	20087	0	11101	81044	0	61044	71044	0	0	0	20087	0	11101	81044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1608	파괴마가르후	45	45	8901	7121	0	15345	40273	0	4	10.1	170	1	0	1	18	149	182	320	276	8	0	0	0	0	600	116	2	5	0.8	1.5	13	1	0.85	5	2700	3233	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	33	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	63045	78045	63045	0	0	20087	0	11101	83045	0	63045	73045	63045	0	0	20087	0	11101	83045	0	0	0	0	0	0	0	0	0	0	0	3	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1609	남서쪽초소보초병	44	44	962	770	0	15346	40322	0	1	1.1	100	1	0	1	11	86	105	270	248	4	0	0	0	0	502	91	2	5	0.8	3	13	1	0.85	5	2733	2667	0	0	0	0	0	0	zzzz	0	20000	2	0	0	0	0	0	0	0	0	0	0	0	0	219	17	K680	0	0	NULL	50	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	0	0	0	0	60044	75044	0	0	0	20087	0	11101	80044	0	60044	70044	0	0	0	20087	0	11101	80044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
