//Skillinfo 스크립트								"무기 애니 사용 시, 무기제한 설정"														스킬 속성 표기											0 플레이어	1 버서커					타겟지정대상							범위 형태						어빌리티 적용				타입설정 or 수치입력						어빌리티 적용										어빌리티 적용										어빌리티 적용										어빌리티 적용										
//Version :	1.0.6.3							-1	동일한 애니를 사용 할 경우													409	스타일										1 몬스터	2 드래곤					1 : 적							1 : 타겟 1						1 : 적단수		0. 전체		1. 수치						1 : 적단수										1 : 적단수										1 : 적단수										1 : 적단수										
//최정업데이트 :	오후 05:06 2009-07-29							0	없음													11236	근거리물리										2 일반 NPC	3 섀도우					2 : 아군							2 : 전방 120						2 : 아군단수		1. 근거리 물리		2. 현재치 대비 비율						2 : 아군단수										2 : 아군단수										2 : 아군단수										2 : 아군단수										
//	오후 05:06 2009-07-29							1	버서커 양손도끼													11237	원거리물리										3 소환체	4 발키리					3 : 자신							3 : 전방 160						3 : 지정지점범위내적군		2. 원거리 물리		3. 최대치 대비 비율						3 : 지정지점범위내적군										3 : 지정지점범위내적군										3 : 지정지점범위내적군										3 : 지정지점범위내적군										
//								2	버서커 양손검													11238	보조기능										4 용병	5 매지션					4 : 범위							4 : 주변 360						4 : 지정지점범위내아군		3. 물		4. 상대 방어력						4 : 지정지점범위내아군										4 : 지정지점범위내아군										4 : 지정지점범위내아군										4 : 지정지점범위내아군										
//								3	드래곤나이트 한손검													11239	강화										5 액션	7 드래곤(변신1차)					5 : 시체(아군)							5 : 관통(본인과 타켓 사이 안의 PC/NPC)						5 : 자기 중심 범위내 적군		4. 불								5 : 자기 중심 범위내 적군										5 : 자기 중심 범위내 적군										5 : 자기 중심 범위내 적군										5 : 자기 중심 범위내 적군										
//								4	드래곤나이트 창													11240	약화										6 이모티콘	8 드래곤(변신2차)					6 : (이동가능) 적													6 : 자기 중심 범위내 아군		5. 바람			수치/비율값 입력					6 : 자기 중심 범위내 아군										6 : 자기 중심 범위내 아군										6 : 자기 중심 범위내 아군										6 : 자기 중심 범위내 아군										
//								5	섀도우대거													11241	회복										7 토템	11 버서커_체인지업					7 : (이동가능) 아군													7 : 자기자신		6. 대지								7 : 자기자신										7 : 자기자신										7 : 자기자신										7 : 자기자신										
//								6	섀도우채찍													11242	변신											12 드래곤_체인지업					8 : (이동가능) 자신													8 : 필드적용		7. 암흑								8 : 필드적용										8 : 필드적용										8 : 필드적용										8 : 필드적용										
//								7	발키리 한손석궁													11243	소환											13 섀도우_체인지업					9 : 타겟없음(소환)													9 : 시체(부활용이며 파티원만 적용)		8. 신성								9 : 시체(부활용이며 파티원만 적용)										9 : 시체(부활용이며 파티원만 적용)										9 : 시체(부활용이며 파티원만 적용)										9 : 시체(부활용이며 파티원만 적용)										
//								8	발키리 웨폰													11244	부활											14 발키리_체인지업					10 : 적단수(PC만 적용)													10 : 소환(특정 타겟이 없는 경우)		9. 모든 물리 공격								10 : 소환(특정 타겟이 없는 경우)										10 : 소환(특정 타겟이 없는 경우)										10 : 소환(특정 타겟이 없는 경우)										10 : 소환(특정 타겟이 없는 경우)										
//									엘리맨탈 완드													11245	마법											15 매지션_체인지업					11: 시체(적군)													11 : 변신		10. 모든 마법 공격								11 : 변신										11 : 변신										11 : 변신										11 : 변신										
//									엘리맨탈 지팡이																									17 드래곤(변신1차)_체인지업					12: 시체범위(적군)				스킬캐스팅타임									"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										"12 :시체(부활용이며, 자신과 파티원만 적용)"										
//																																		18 드래곤(변신2차)_체인지업					"13: 적단수(적용은 자기자신,석션용)"													13 : 소환수										13 : 소환수										13 : 소환수										13 : 소환수										13 : 소환수										
//																																															스킬범위	추적범위	최대적용마리수	자동공격		14 : 시체(PC를 제외한 몬스터)										14 : 시체(PC를 제외한 몬스터)																																								
//1.4																																																				15: 자기 중심 범위내 다수(시체)										15: 자기 중심 범위내 다수(시체)																																								
//파라메타 업데이트 버전 정보																																814																		819		16: 자기 중심 범위내 단수(시체)										16: 자기 중심 범위내 단수(시체)																																								
//	스킬ID	스킬종류ID	스킬이름	네임코드	스킬설명코드	아이콘코드	스킬이팩트	무기제한1	애니메이션코드 1	무기제한2	애니메이션코드 2	무기제한3	애니메이션코드 3	무기제한4	애니메이션코드 4	애니동기화	캐스팅코드	발사체코드	발사체라이프	필드이펙트	효과이펙트	스킬속성표기	요구레벨	스킬레벨	최고레벨	오버가능레벨	오버스탯1종류	오버스탯1요구치/스킬요구스탯	오버스탯2종류	오버스탯2요구치/스킬요구스탯	스킬타입	에테르탄환사용타입	스킬사용자타입	클래스제한	숙련도구분	요구숙련도1	요구숙련도2	요구스킬포인트	타겟지정대상	스킬사용제한대상	HP소모	MP소모	스킬캐스팅타임	쿨타임	스킬사거리	범위형태	스킬범위	추적범위	최대적용마리수	자동공격	어빌리티ID1	어빌리티1적용범위타입	어빌리티1성공확율	어빌리티1옵션1	어빌리티1옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID2	어빌리티2적용범위타입	어빌리티2성공확율	어빌리티2옵션1	어빌리티2옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID3	어빌리티3적용범위타입	어빌리티3성공확율	어빌리티3옵션1	어빌리티3옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID4	어빌리티4적용범위타입	어빌리티4성공확율	어빌리티4옵션1	어빌리티4옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID5	어빌리티5적용범위타입	어빌리티5성공확율	어빌리티5옵션1	어빌리티5옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	스킬 획득	
	SkillCode	SkillClassCode	SkillName	SkillNcode	SkillDescCode	SkillIconCode	SkillEffectName	WeaponDefine1	AnimationCode1	WeaponDefine2	AnimationCode2	WeaponDefine3	AnimationCode3	WeaponDefine4	AnimationCode4	CSSyncDelay	CastAniCode	FlyingObjectCode	FlyingLifeTime	FieldEffect	Effect	SkillAttribute	RequireLV	SkillLV	MaxLV	OverLV	OverStat1Class	OverStat1	OverStat2Class	OverStat2	SkillType	EtherBulletInfo	SkillUserType	ClassDefine	SkillStatType	RequireSkillStat1	RequireSkillStat2	RequireSkillPoint	Target	ForbiddenTarget	HPSpend	MPSpend	SkillCasting	CoolTime	SkillRange	AttRangeform	SkillArea	ChaseRange	MaxTargetNo	AutoAttack	AbilityID1	Ability1RangeType	Ability1SuccessRate	Ability1Option1	Ability1Option2	Ability1Parameter1	Ability1Parameter2	Ability1Parameter3	Ability1Parameter4	Ability1Parameter5	AbilityID2	Ability2RangeType	Ability2SuccessRate	Ability2Option1	Ability2Option2	Ability2Parameter1	Ability2Parameter2	Ability2Parameter3	Ability2Parameter4	Ability2Parameter5	AbilityID3	Ability3RangeType	Ability3SuccessRate	Ability3Option1	Ability3Option2	Ability3Parameter1	Ability3Parameter2	Ability3Parameter3	Ability3Parameter4	Ability3Parameter5	AbilityID4	Ability4RangeType	Ability4SuccessRate	Ability4Option1	Ability4Option2	Ability4Parameter1	Ability4Parameter2	Ability4Parameter3	Ability4Parameter4	Ability4Parameter5	AbilityID5	Ability5RangeType	Ability5SuccessRate	Ability5Option1	Ability5Option2	Ability5Parameter1	Ability5Parameter2	Ability5Parameter3	Ability5Parameter4	Ability5Parameter5	SkillAcquire	FieldEnd
	4287	265	블레이드퓨리_7레벨	25715	214	35715	NULL	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	7	10	20	0	0	0	0	2	1	0	2	1	155	0	1	1	0	0	37	0	5000	140	1	0	20	0	0	100	1	530	0	0	0	0	3000	0	3	313	1	1000	0	107	73	460	0	0	161	1	1	1000	1	2	460	0	0	0	0	11	1	1000	0	0	1	-15	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4288	265	블레이드퓨리_8레벨	25715	214	35715	NULL	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	8	10	20	0	0	0	0	2	1	0	2	1	160	0	1	1	0	0	38	0	5000	140	1	0	20	0	0	100	1	560	0	0	0	0	3000	0	3	313	1	1000	0	107	73	530	0	0	161	1	1	1000	1	2	530	0	0	0	0	11	1	1000	0	0	1	-17	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4289	265	블레이드퓨리_9레벨	25715	214	35715	NULL	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	9	10	20	0	0	0	0	2	1	0	2	1	165	0	1	1	0	0	39	0	5000	140	1	0	20	0	0	100	1	590	0	0	0	0	3000	0	3	313	1	1000	0	107	73	610	0	0	161	1	1	1000	1	2	610	0	0	0	0	11	1	1000	0	0	1	-19	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4290	265	블레이드퓨리_10레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	10	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	40	0	5000	140	1	0	20	0	0	100	1	620	0	0	0	0	3000	0	3	313	1	1000	0	107	73	700	0	0	161	1	1	1000	1	2	700	0	0	0	0	11	1	1000	0	0	1	-21	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4291	265	블레이드퓨리_11레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	11	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	41	0	5000	140	1	0	20	0	0	100	1	650	0	0	0	0	3500	0	3	313	1	1000	0	107	73	800	0	0	161	1	1	1000	1	2	800	0	0	0	0	11	1	1000	0	0	1	-23	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4292	265	블레이드퓨리_12레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	12	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	42	0	5000	140	1	0	20	0	0	100	1	680	0	0	0	0	3500	0	3	313	1	1000	0	107	73	910	0	0	161	1	1	1000	1	2	910	0	0	0	0	11	1	1000	0	0	1	-25	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4293	265	블레이드퓨리_13레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	13	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	43	0	5000	140	1	0	20	0	0	100	1	710	0	0	0	0	3500	0	3	313	1	1000	0	107	73	1030	0	0	161	1	1	1000	1	2	1030	0	0	0	0	11	1	1000	0	0	1	-27	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4294	265	블레이드퓨리_14레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	14	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	44	0	5000	140	1	0	20	0	0	100	1	740	0	0	0	0	3500	0	3	313	1	1000	0	107	73	1160	0	0	161	1	1	1000	1	2	1160	0	0	0	0	11	1	1000	0	0	1	-29	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4295	265	블레이드퓨리_15레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	15	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	45	0	5000	140	1	0	20	0	0	100	1	770	0	0	0	0	3500	0	3	313	1	1000	0	107	73	1300	0	0	161	1	1	1000	1	2	1300	0	0	0	0	11	1	1000	0	0	1	-31	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4296	265	블레이드퓨리_16레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	16	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	46	0	5000	140	1	0	20	0	0	100	1	800	0	0	0	0	4000	0	3	313	1	1000	0	107	73	1450	0	0	161	1	1	1000	1	2	1450	0	0	0	0	11	1	1000	0	0	1	-33	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4297	265	블레이드퓨리_17레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	17	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	47	0	5000	140	1	0	20	0	0	100	1	830	0	0	0	0	4000	0	3	313	1	1000	0	107	73	1610	0	0	161	1	1	1000	1	2	1610	0	0	0	0	11	1	1000	0	0	1	-35	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4298	265	블레이드퓨리_18레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	18	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	48	0	5000	140	1	0	20	0	0	100	1	860	0	0	0	0	4000	0	3	313	1	1000	0	107	73	1780	0	0	161	1	1	1000	1	2	1780	0	0	0	0	11	1	1000	0	0	1	-37	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4299	265	블레이드퓨리_19레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	19	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	49	0	5000	140	1	0	20	0	0	100	1	890	0	0	0	0	4000	0	3	313	1	1000	0	107	73	1960	0	0	161	1	1	1000	1	2	1960	0	0	0	0	11	1	1000	0	0	1	-39	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4300	265	블레이드퓨리_20레벨	25715	214	35715	K675	3	S418	4	S615	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11237	0	20	10	20	0	0	0	0	2	1	0	2	1	170	0	1	1	0	0	50	0	5000	140	1	0	20	0	0	100	1	920	0	0	0	0	4000	0	3	313	1	1000	0	107	73	2150	0	0	161	1	1	1000	1	2	2150	0	0	0	0	11	1	1000	0	0	1	-41	10000	0	104	0	0	0	0	0	0	0	0	0	0	0	
	4301	266	차지어택_1레벨	25015	215	36829	NULL	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	1	10	20	0	0	0	0	2	1	0	12	1	150	0	1	1	0	0	40	0	10000	50	1	0	0	1	0	313	1	1000	0	107	73	700	0	0	161	1	1	1000	1	0	700	0	0	0	0	100	1	1000	0	0	0	0	5000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	700	0	0	0	0	0	
	4302	266	차지어택_2레벨	25015	215	36829	NULL	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	2	10	20	0	0	0	0	2	1	0	12	1	155	0	1	1	0	0	41	0	10000	55	1	0	0	1	0	313	1	1000	0	107	73	710	0	0	161	1	1	1000	1	0	710	0	0	0	0	100	1	1000	0	0	0	0	5500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	730	0	0	0	0	0	
	4303	266	차지어택_3레벨	25015	215	36829	NULL	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	3	10	20	0	0	0	0	2	1	0	12	1	160	0	1	1	0	0	42	0	10000	60	1	0	0	1	0	313	1	1000	0	107	73	730	0	0	161	1	1	1000	1	0	730	0	0	0	0	100	1	1000	0	0	0	0	6000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	760	0	0	0	0	0	
	4304	266	차지어택_4레벨	25015	215	36829	NULL	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	4	10	20	0	0	0	0	2	1	0	12	1	165	0	1	1	0	0	43	0	10000	65	1	0	0	1	0	313	1	1000	0	107	73	760	0	0	161	1	1	1000	1	0	760	0	0	0	0	100	1	1000	0	0	0	0	6500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	800	0	0	0	0	0	
	4305	266	차지어택_5레벨	25015	215	36829	NULL	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	5	10	20	0	0	0	0	2	1	0	12	1	170	0	1	1	0	0	44	0	10000	70	1	0	0	1	0	313	1	1000	0	107	73	800	0	0	161	1	1	1000	1	0	800	0	0	0	0	100	1	1000	0	0	0	0	7000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	840	0	0	0	0	0	
	4306	266	차지어택_6레벨	25015	215	36829	NULL	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	6	10	20	0	0	0	0	2	1	0	12	1	175	0	1	1	0	0	45	0	10000	75	1	0	0	1	0	313	1	1000	0	107	73	850	0	0	161	1	1	1000	1	0	850	0	0	0	0	100	1	1000	0	0	0	0	7500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	880	0	0	0	0	0	
	4307	266	차지어택_7레벨	25015	215	36829	NULL	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	7	10	20	0	0	0	0	2	1	0	12	1	180	0	1	1	0	0	46	0	10000	80	1	0	0	1	0	313	1	1000	0	107	73	910	0	0	161	1	1	1000	1	0	910	0	0	0	0	100	1	1000	0	0	0	0	8000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	930	0	0	0	0	0	
	4308	266	차지어택_8레벨	25015	215	36829	NULL	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	8	10	20	0	0	0	0	2	1	0	12	1	185	0	1	1	0	0	47	0	10000	85	1	0	0	1	0	313	1	1000	0	107	73	980	0	0	161	1	1	1000	1	0	980	0	0	0	0	100	1	1000	0	0	0	0	8500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	980	0	0	0	0	0	
	4309	266	차지어택_9레벨	25015	215	36829	NULL	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	9	10	20	0	0	0	0	2	1	0	12	1	190	0	1	1	0	0	48	0	10000	90	1	0	0	1	0	313	1	1000	0	107	73	1060	0	0	161	1	1	1000	1	0	1060	0	0	0	0	100	1	1000	0	0	0	0	9000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1030	0	0	0	0	0	
	4310	266	차지어택_10레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	10	10	20	0	0	0	0	2	1	0	12	1	195	0	1	1	0	0	49	0	10000	95	1	0	0	1	0	313	1	1000	0	107	73	1150	0	0	161	1	1	1000	1	0	1150	0	0	0	0	100	1	1000	0	0	0	0	9500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1130	0	0	0	0	0	
	4311	266	차지어택_11레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	11	10	20	0	0	0	0	2	1	0	12	1	200	0	1	1	0	0	50	0	10000	100	1	0	0	1	0	313	1	1000	0	107	73	1250	0	0	161	1	1	1000	1	0	1250	0	0	0	0	100	1	1000	0	0	0	0	10000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1230	0	0	0	0	0	
	4312	266	차지어택_12레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	12	10	20	0	0	0	0	2	1	0	12	1	205	0	1	1	0	0	51	0	10000	105	1	0	0	1	0	313	1	1000	0	107	73	1360	0	0	161	1	1	1000	1	0	1360	0	0	0	0	100	1	1000	0	0	0	0	10500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1330	0	0	0	0	0	
	4313	266	차지어택_13레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	13	10	20	0	0	0	0	2	1	0	12	1	210	0	1	1	0	0	52	0	10000	110	1	0	0	1	0	313	1	1000	0	107	73	1480	0	0	161	1	1	1000	1	0	1480	0	0	0	0	100	1	1000	0	0	0	0	11000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1430	0	0	0	0	0	
	4314	266	차지어택_14레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	14	10	20	0	0	0	0	2	1	0	12	1	215	0	1	1	0	0	53	0	10000	115	1	0	0	1	0	313	1	1000	0	107	73	1610	0	0	161	1	1	1000	1	0	1610	0	0	0	0	100	1	1000	0	0	0	0	11500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1530	0	0	0	0	0	
	4315	266	차지어택_15레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	15	10	20	0	0	0	0	2	1	0	12	1	220	0	1	1	0	0	54	0	10000	120	1	0	0	1	0	313	1	1000	0	107	73	1750	0	0	161	1	1	1000	1	0	1750	0	0	0	0	100	1	1000	0	0	0	0	12000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1630	0	0	0	0	0	
	4316	266	차지어택_16레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	16	10	20	0	0	0	0	2	1	0	12	1	225	0	1	1	0	0	55	0	10000	125	1	0	0	1	0	313	1	1000	0	107	73	1900	0	0	161	1	1	1000	1	0	1900	0	0	0	0	100	1	1000	0	0	0	0	12500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1730	0	0	0	0	0	
	4317	266	차지어택_17레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	17	10	20	0	0	0	0	2	1	0	12	1	230	0	1	1	0	0	56	0	10000	130	1	0	0	1	0	313	1	1000	0	107	73	2060	0	0	161	1	1	1000	1	0	2060	0	0	0	0	100	1	1000	0	0	0	0	13000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1830	0	0	0	0	0	
	4318	266	차지어택_18레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	18	10	20	0	0	0	0	2	1	0	12	1	235	0	1	1	0	0	57	0	10000	135	1	0	0	1	0	313	1	1000	0	107	73	2230	0	0	161	1	1	1000	1	0	2230	0	0	0	0	100	1	1000	0	0	0	0	13500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	1930	0	0	0	0	0	
	4319	266	차지어택_19레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	19	10	20	0	0	0	0	2	1	0	12	1	240	0	1	1	0	0	58	0	10000	140	1	0	0	1	0	313	1	1000	0	107	73	2410	0	0	161	1	1	1000	1	0	2410	0	0	0	0	100	1	1000	0	0	0	0	14000	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	2030	0	0	0	0	0	
	4320	266	차지어택_20레벨	25015	215	36829	K675	3	S005	0	NULL	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	20	10	20	0	0	0	0	2	1	0	12	1	245	0	1	1	0	0	59	0	10000	145	1	0	0	1	0	313	1	1000	0	107	73	2600	0	0	161	1	1	1000	1	0	2600	0	0	0	0	100	1	1000	0	0	0	0	14500	0	219	206	1	1000	0	0	0	30	0	0	0	1	1	1000	1	0	2130	0	0	0	0	0	
	4321	267	스피릿슬러그_1레벨	25016	216	36830	NULL	3	S011	4	S015	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	1	10	20	0	0	0	0	2	0	0	12	1	200	0	1	10	0	0	300	2000	600000	10	1	0	0	1	0	4	7	1000	2	0	2	-500	0	0	0	4	1	1000	2	50	2	-500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4322	267	스피릿슬러그_2레벨	25016	216	36830	NULL	3	S011	4	S015	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	2	10	20	0	0	0	0	2	0	0	12	1	205	0	1	10	0	0	290	2000	600000	10	1	0	0	1	0	4	7	1000	2	0	2	-480	0	0	0	4	1	1000	2	47	2	-530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4323	267	스피릿슬러그_3레벨	25016	216	36830	NULL	3	S011	4	S015	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	3	10	20	0	0	0	0	2	0	0	12	1	210	0	1	10	0	0	280	2000	600000	10	1	0	0	1	0	4	7	1000	2	0	2	-460	0	0	0	4	1	1000	2	44	2	-560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4324	267	스피릿슬러그_4레벨	25016	216	36830	NULL	3	S011	4	S015	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	4	10	20	0	0	0	0	2	0	0	12	1	215	0	1	10	0	0	270	2000	600000	10	1	0	0	1	0	4	7	1000	2	0	2	-440	0	0	0	4	1	1000	2	41	2	-590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4325	267	스피릿슬러그_5레벨	25016	216	36830	NULL	3	S011	4	S015	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	5	10	20	0	0	0	0	2	0	0	12	1	220	0	1	10	0	0	260	2000	600000	10	1	0	0	1	0	4	7	1000	2	0	2	-420	0	0	0	4	1	1000	2	38	2	-620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4326	267	스피릿슬러그_6레벨	25016	216	36830	NULL	3	S011	4	S015	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	6	10	20	0	0	0	0	2	0	0	12	1	225	0	1	10	0	0	250	2000	600000	10	1	0	0	1	0	4	7	1000	2	0	2	-400	0	0	0	4	1	1000	2	35	2	-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4327	267	스피릿슬러그_7레벨	25016	216	36830	NULL	3	S011	4	S015	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	7	10	20	0	0	0	0	2	0	0	12	1	230	0	1	10	0	0	240	2000	600000	10	1	0	0	1	0	4	7	1000	2	0	2	-380	0	0	0	4	1	1000	2	32	2	-680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	4328	267	스피릿슬러그_8레벨	25016	216	36830	NULL	3	S011	4	S015	0	NULL	0	NULL	0	NULL	0	0	NULL	0	11236	115	8	10	20	0	0	0	0	2	0	0	12	1	235	0	1	10	0	0	230	2000	600000	10	1	0	0	1	0	4	7	1000	2	0	2	-360	0	0	0	4	1	1000	2	29	2	-710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
