//2																					
//	Version	0.0.1.4	11111111		11111111					11111111											
//	중국_Ch	09-4-22 오후 9:38	"보상 스크립트에서 선택 보상을 랜덤 방식, 즉 DropRatioInfo 스크립트에서 참조할 경우, 돈과 관련된 값(Money1,Money2 …)은 반드시 0 으로 설정하여야 한다."																		
//		매크로 사용법은 Ctrl+Shift+A 키 입니다.																			
//	기본 정보			고정 보상		1002					선택 보상										
//	인덱스	설명	설명코드	경험치	하임	코인	카오감소시간	고정아템	타입	스킬ID	참조방식	선택 개수	선택아템1	아이템타입1	선택아템2	아이템타입2	선택아템3	아이템타입3	선택아템4	아이템타입4	
	Index	Description	DescriptionCode	Exp	Hime	Coin	ChaoTime	Fixed_IC	IGtype	Skill	ReferenceType	Select_Num	Sel_IC1	IGtype1	Sel_IC2	IGtype2	Sel_IC3	IGtype3	Sel_IC4	IGtype4	FieldEnd
//	55005	50층_저주받은탑_클리어1_쉐도우	0	0	0	0	0	0	0	0	3	1	35039	0	35043	0	35047	0	35051	0	
//	55011	50층_저주받은탑_클리어2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
//	55021	50층_저주받은탑_클리어3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
//	55101	10층_저주받은탑_1_클리어1_버서커	0	0	0	0	0	0	0	0	3	1	35044	0	35048	0	35052	0	35056	0	
//	55102	10층_저주받은탑_1_클리어1_드래곤	0	0	0	0	0	0	0	0	3	1	35045	0	35049	0	35053	0	35057	0	
//	55103	10층_저주받은탑_1_클리어1_발키리	0	0	0	0	0	0	0	0	3	1	35046	0	35050	0	35054	0	35058	0	
//	55104	10층_저주받은탑_1_클리어1_엘리	0	0	0	0	0	0	0	0	3	1	35047	0	35051	0	35055	0	35059	0	
//	55105	10층_저주받은탑_1_클리어1_쉐도우	0	0	0	0	0	0	0	0	3	1	35055	0	35059	0	35063	0	35067	0	
//	55111	10층_저주받은탑_1_클리어2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
//	55121	10층_저주받은탑_1_클리어3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
//	55201	20층_저주받은탑_2_클리어1_버서커	0	0	0	0	0	0	0	0	3	1	35060	0	35064	0	35068	0	35072	0	
//	55202	20층_저주받은탑_2_클리어1_드래곤	0	0	0	0	0	0	0	0	3	1	35061	0	35065	0	35069	0	35073	0	
//	55203	20층_저주받은탑_2_클리어1_발키리	0	0	0	0	0	0	0	0	3	1	35062	0	35066	0	35070	0	35074	0	
//	55204	20층_저주받은탑_2_클리어1_엘리	0	0	0	0	0	0	0	0	3	1	35063	0	35067	0	35071	0	35075	0	
//	55205	20층_저주받은탑_2_클리어1_쉐도우	0	0	0	0	0	0	0	0	3	1	35071	0	35075	0	35079	0	35083	0	
//	55211	20층_저주받은탑_2_클리어2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
//	55221	20층_저주받은탑_2_클리어3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
//	55301	30층_저주받은탑_3_클리어1_버서커	0	0	0	0	0	0	0	0	3	1	35076	0	35080	0	35084	0	35088	0	
//	55302	30층_저주받은탑_3_클리어1_드래곤	0	0	0	0	0	0	0	0	3	1	35077	0	35081	0	35085	0	35089	0	
//	55303	30층_저주받은탑_3_클리어1_발키리	0	0	0	0	0	0	0	0	3	1	35078	0	35082	0	35086	0	35090	0	
//	55304	30층_저주받은탑_3_클리어1_엘리	0	0	0	0	0	0	0	0	3	1	35079	0	35083	0	35087	0	35091	0	
//	55305	30층_저주받은탑_3_클리어1_쉐도우	0	0	0	0	0	0	0	0	3	1	35087	0	35091	0	35095	0	35099	0	
//	55311	30층_저주받은탑_3_클리어2	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
//	55321	30층_저주받은탑_3_클리어3	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
//	퀘스트 보상																				
	1001	인간의자유를위한해방군	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1002	인간의자유를위한해방군	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1003	해방군입대	0	40	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1004	해방군입대	0	40	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1005	제국군일당	0	105	300	0	0	4001	3	0	0	0	0	0	0	0	0	0	0	0	
	1006	제국군일당	0	105	300	0	0	4001	3	0	0	0	0	0	0	0	0	0	0	0	
	1007	야수들의숲보고서	0	30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1008	야수들의숲보고서	0	30	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1009	경비대장의선물_(버서커)	0	35	105	0	0	40030	1	0	0	0	0	0	0	0	0	0	0	0	
	1010	경비대장의선물_(엘리멘탈)	0	35	105	0	0	40033	1	0	0	0	0	0	0	0	0	0	0	0	
	1011	경비대장의선물_(드래곤)	0	35	105	0	0	40031	1	0	0	0	0	0	0	0	0	0	0	0	
	1012	경비대장의선물_(발키리)	0	35	105	0	0	40032	1	0	0	0	0	0	0	0	0	0	0	0	
	1013	잡화상인드웬인의물건_(버서커)	0	40	105	0	0	49021	2	0	0	0	0	0	0	0	0	0	0	0	
	1014	잡화상인드웨인의물건_(엘리멘탈)	0	40	105	0	0	49021	2	0	0	0	0	0	0	0	0	0	0	0	
	1015	잡화상인지볼트의물건_(드래곤)	0	40	105	0	0	49021	2	0	0	0	0	0	0	0	0	0	0	0	
	1016	잡화상인지볼트의물건_(발키리)	0	40	105	0	0	49021	2	0	0	0	0	0	0	0	0	0	0	0	
	1017	발첸의부탁_(버서커)	0	45	120	0	0	49016	2	0	0	1	1251	10001	11251	10001	21251	10001	31251	10001	
	1018	로젠펠트의부탁_(엘리멘탈)	0	45	120	0	0	49016	2	0	0	1	1291	10001	11291	10001	21291	10001	31291	10001	
	1019	란테의부탁_(드래곤)	0	45	120	0	0	49016	2	0	0	1	1261	10001	11261	10001	21261	10001	31261	10001	
	1020	이르한나의부탁_(발키리)	0	45	120	0	0	49016	2	0	0	1	1281	10001	11281	10001	21281	10001	31281	10001	
	1021	철저한준비_(버서커)	0	50	120	0	0	0	0	0	0	1	1201	10001	11201	10001	21201	10001	31201	10001	
	1022	철저한준비_(엘리멘탈)	0	50	120	0	0	0	0	0	0	1	1241	10001	11241	10001	21241	10001	31241	10001	
	1023	철저한준비_(드래곤)	0	50	120	0	0	0	0	0	0	1	1211	10001	11211	10001	21211	10001	31211	10001	
	1024	철저한준비_(발키리)	0	50	120	0	0	0	0	0	0	1	1231	10001	11231	10001	21231	10001	31231	10001	
	1025	불안한소문_(버서커_엘리멘탈)	0	60	140	0	0	0	0	0	0	1	49001	1	49006	1	49011	1	49021	1	
	1026	불안한소문_(드래곤_발키리)	0	60	140	0	0	0	0	0	0	1	49001	1	49006	1	49011	1	49021	1	
	1027	제국군의위협(1)_(버서커_엘리멘탈)	0	300	600	0	0	4002	5	0	0	2	49001	1	49006	1	49011	1	49021	1	
	1028	제국군의위협(1)_(드래곤_발키리)	0	300	600	0	0	4002	5	0	0	2	49001	1	49006	1	49011	1	49021	1	
	1029	제국군훈련병의위협_(버서_엘리)	0	540	1000	0	0	4002	8	0	0	2	49001	1	49006	1	49011	1	49021	1	
	1030	제국군훈련병의위협_(드나_발키)	0	540	1000	0	0	4002	8	0	0	2	49001	1	49006	1	49011	1	49021	1	
	1031	난폭한마둑_(버서_엘리)	0	270	600	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1032	난폭한마둑_(드나_발키)	0	270	600	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1033	불길한소문의근원	0	900	1800	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1034	불길한소문의근원	0	900	1800	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1035	미션맵에대하여_(버서_엘리)	0	100	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1036	미션맵에대하여_(드나_발키)	0	100	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1037	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1038	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1039	에리어컨퀘스트시스템_(버서_엘리)	0	100	150	0	0	8081	1	0	0	0	0	0	0	0	0	0	0	0	
	1040	에리어컨퀘스트시스템_(드나_발키)	0	100	150	0	0	8081	1	0	0	0	0	0	0	0	0	0	0	0	
	1041	랭크업시스템-랭크업재료_(버서_엘리)	0	60	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1042	랭크업시스템-랭크업재료_(드나_발키)	0	60	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1043	인챈트시스템-인챈트재료_(버서_엘리)	0	200	400	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1044	인챈트시스템-인챈트재료_(드나_발키)	0	200	400	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1045	제작시스템-제작상인의재료_(버_엘)	0	330	640	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1046	제작시스템-제작상인의재료_(드_발)	0	330	640	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1047	개인상점사용_(버)	0	100	200	0	0	3025	1	0	0	0	0	0	0	0	0	0	0	0	
	1048	개인상점사용_(엘)	0	100	200	0	0	3025	1	0	0	0	0	0	0	0	0	0	0	0	
	1049	개인상점사용_(드)	0	100	200	0	0	3025	1	0	0	0	0	0	0	0	0	0	0	0	
	1050	개인상점사용_(발)	0	100	200	0	0	3025	1	0	0	0	0	0	0	0	0	0	0	0	
	1051	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1052	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1053	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1054	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1055	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1056	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1057	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1058	Quest_none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1059	고문서주기	0	50	100	0	0	40029	1	0	0	0	0	0	0	0	0	0	0	0	
	1060	[튜터리얼미션]이동방법_버서커	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1061	[튜터리얼미션]지도와퀘스트_버서커	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1062	[튜터리얼미션]전투_버서커	0	100	10	0	0	4001	1	0	0	0	0	0	0	0	0	0	0	0	
	1063	[튜터리얼미션]배틀존입장을위한준비_버서커	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1064	[튜터리얼미션]배틀존_버서커	0	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1065	[튜터리얼미션]이동방법_드나	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1066	[튜터리얼미션]지도와퀘스트_드나	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1067	[튜터리얼미션]전투_드나	0	100	10	0	0	4001	1	0	0	0	0	0	0	0	0	0	0	0	
	1068	[튜터리얼미션]배틀존입장을위한준비_드나	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1069	[튜터리얼미션]배틀존_드나	0	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1070	[튜터리얼미션]이동방법_섀도	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1071	[튜터리얼미션]지도와퀘스트_섀도	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1072	[튜터리얼미션]전투_섀도	0	100	10	0	0	4001	1	0	0	0	0	0	0	0	0	0	0	0	
	1073	[튜터리얼미션]배틀존입장을위한준비_섀도	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1074	[튜터리얼미션]배틀존_섀도	0	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1075	[튜터리얼미션]이동방법_발키리	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1076	[튜터리얼미션]지도와퀘스트_발키리	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1077	[튜터리얼미션]전투_발키리	0	100	10	0	0	4001	1	0	0	0	0	0	0	0	0	0	0	0	
	1078	[튜터리얼미션]배틀존입장을위한준비_발키리	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1079	[튜터리얼미션]배틀존_발키리	0	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1080	[튜터리얼미션]이동방법_엘리	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1081	[튜터리얼미션]지도와퀘스트_엘리	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1082	[튜터리얼미션]전투_엘리	0	100	10	0	0	4001	1	0	0	0	0	0	0	0	0	0	0	0	
	1083	[튜터리얼미션]배틀존입장을위한준비_엘리	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1084	[튜터리얼미션]배틀존_엘리	0	30	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1085	[튜터리얼미션]다리연결_ALL	0	60	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1086	[튜터리얼미션]안부전하기_ALL	0	10	0	0	0	7241	1	0	0	0	0	0	0	0	0	0	0	0	
	1087	[튜터리얼미션]제작_ALL	0	35	25	0	0	0	0	0	0	1	58351	1	58361	1	58381	1	58391	1	
	1088	[튜터리얼미션]강화상인과의만남_ALL	0	10	0	0	0	0	0	0	0	1	16	10001	31	10001	91	10001	152	10001	
	1089	[튜터리얼미션]강화_ALL	0	10	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1090	[튜터리얼미션]최종전투훈련_ALL	0	30	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1091	[튜터리얼미션]더넓은세상으로_버서커_엘리	0	100	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1092	[튜터리얼미션]더넓은세상으로_드나_발키리	0	100	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1201	이상한비늘	27	7680	2920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1202	기묘한이야기	27	3000	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1203	괴물의흔적	27	7680	2920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1204	원로회의요청	27	3000	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1205	불가사의한구조물	27	9980	2920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1206	인실리아게네리스	28	3200	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1207	인실리아의제의	28	3200	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1208	소환장치조사	28	11880	3200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1209	원로회의협조요청	28	3200	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1210	세개의소환장치	29	12200	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1211	제국군의기습	29	14960	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1212	오염된피회수	29	17400	3400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1213	마지막오염된피의행방	29	3400	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1214	용족의무기	30	3600	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1215	인실리아의경고	30	3600	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1216	잘못된이론	30	3600	1700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1217	회수된오염된피	30	18520	3720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1218	신성한희생물	30	19560	3720	0	0	40142	1	0	0	0	0	0	0	0	0	0	0	0	
	1219	깨어난용의피	30	20580	3720	0	0	49103	1	0	0	0	0	0	0	0	0	0	0	0	
	1220	크리스마스이벤트	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	
//	"일반 퀘스트 보상(wGrade*경험치3,돈5)(레벨18부터 경험치 배율 ), 연퀘의 경우 10%추가 경험치 존재, 거리는없음"																				
	1801	청소재료	3	80	250	0	0	0	0	0	1	1	55001	0	0	0	0	0	0	0	
	1802	수집광의취미	5	100	350	0	0	0	0	0	1	1	55001	0	0	0	0	0	0	0	
	1803	새로운물약연구	15	960	500	0	0	0	0	0	1	1	55002	0	0	0	0	0	0	0	
	1804	가시나무부족호위병잡기	3	210	400	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1805	어촌민들의원한	4	240	550	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1806	위험한지름길	5	270	650	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1807	요루바의털가죽	5	285	700	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1808	보급부대습격	5	285	700	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1809	도둑맞은상품	12	1800	5000	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1810	교역로의안전	15	1880	3400	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1811	천둥마루오루치	17	2640	3900	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1812	타우의장신구	15	1880	3400	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1813	짙은그늘부족소탕	16	2120	3750	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1814	가시나무부족호위병잡기	3	210	400	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1815	어촌민들의원한	4	240	550	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1816	위험한지름길	5	270	650	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1817	제국군주의경보	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1818	제국군주의경보	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1819	푸른시내부족소탕(정예)	7	520	1250	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1820	좀은계곡부족위협	8	260	650	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1821	올라두의보석(정예)	9	540	400	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1822	사라진마법사들의소문	10	120	100	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1823	동굴파수꾼(미션)	11	620	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1824	엘리멘탈리스트구출(미션)	12	1200	2400	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1825	좁은계곡잔존세력소탕(정예)	10	580	2000	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1826	가죽손질(반복)	1	20	50	0	0	6513	1	0	0	0	0	0	0	0	0	0	0	0	
	1827	성스러운물건(반복)	15	880	460	0	0	4002	2	0	0	0	0	0	0	0	0	0	0	0	
	1828	장비고치기(반복)	5	30	75	0	0	0	0	0	3	0	55003	0	0	0	0	0	0	0	
	1829	피난민약탈자	12	1100	2000	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1830	빼앗긴편(정예)	13	1260	2800	0	0	6501	2	0	0	0	0	0	0	0	0	0	0	0	
	1831	수도관리국보급품(1)	20	3840	1720	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1832	수도관리국보급품(2)(정예)	21	4400	1760	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1833	검은동굴야수부족근거지	18	2880	1240	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1834	망자들의집단	22	4600	1960	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1835	망자들의우두머리(정예)	23	6280	2460	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1836	거미동굴	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1837	사악한여왕거미(정예)	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1838	썩은구울무리(반복)	23	1740	720	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1839	썩은구울우두머리(정예)	24	6980	2700	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1840	시겔기사단의흔적	23	5280	2180	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1841	시겔기사단의망령들(정예)	25	7780	2880	0	0	6502	1	0	0	0	0	0	0	0	0	0	0	0	
	1842	시겔기사단의영원한안식(미션)	35	28180	7220	0	0	6506	3	0	0	0	0	0	0	0	0	0	0	0	
	1843	지하의망자들(1)	24	5660	2340	0	0	6501	3	0	0	0	0	0	0	0	0	0	0	0	
	1844	지하의망자들(2)(정예)	25	8060	2940	0	0	6502	1	0	0	0	0	0	0	0	0	0	0	0	
	1845	지하의망자들(3)	26	7460	2840	0	0	6502	1	0	0	0	0	0	0	0	0	0	0	0	
	1846	지하의망자들(4)(정예)	27	9940	3500	0	0	6502	1	0	0	0	0	0	0	0	0	0	0	0	
	1847	토템정화(반복)	18	1360	500	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1848	조상들의토템(반복)	18	2580	880	0	0	6501	1	0	0	0	0	0	0	0	0	0	0	0	
	1849	어류도감1편(반복)	20	1140	380	0	0	40078	1	0	0	0	0	0	0	0	0	0	0	0	
	1850	어류도감2편(반복)	20	1140	380	0	0	40079	1	0	0	0	0	0	0	0	0	0	0	0	
	1851	어류도감3편(반복)	20	1140	380	0	0	40080	1	0	0	0	0	0	0	0	0	0	0	0	
	1852	강태공의일기(반복)	20	1140	380	0	0	40081	1	0	0	0	0	0	0	0	0	0	0	0	
	1853	도서관열람허가증E급(반복)	21	1000	460	0	0	40074	1	0	0	0	0	0	0	0	0	0	0	0	
	1854	어류전문서적열람(반복)	22	1440	640	0	0	0	0	0	3	0	55004	0	0	0	0	0	0	0	
	1855	낚시꾼의보답(브라키온황어)(반복)	23	2200	960	0	0	49026	1	0	0	0	0	0	0	0	0	0	0	0	
	1856	낚시꾼의보답(그림자메기)(반복)	23	2200	960	0	0	49027	1	0	0	0	0	0	0	0	0	0	0	0	
	1857	낚시꾼의보답(청가시고기)(반복)	23	2200	960	0	0	49028	1	0	0	0	0	0	0	0	0	0	0	0	
	1858	낡은지하언데드	30	10680	3800	0	0	6501	4	0	0	0	0	0	0	0	0	0	0	0	
	1859	케오르니쉬처치(정예)	31	12320	4320	0	0	6501	6	0	0	0	0	0	0	0	0	0	0	0	
	1860	묘지기의열쇠(정예)	32	14800	4500	0	0	6501	6	0	0	0	0	0	0	0	0	0	0	0	
	1861	저주해제의스크롤(정예)	33	17840	4940	0	0	6501	6	0	0	0	0	0	0	0	0	0	0	0	
	1862	썩은기름(정예)	34	23660	5540	0	0	6506	2	0	0	0	0	0	0	0	0	0	0	0	
	1863	전령의행방(1)	34	9060	3000	0	0	6501	4	0	0	0	0	0	0	0	0	0	0	0	
	1864	전령의행방(2)	36	17940	3760	0	0	6501	4	0	0	0	0	0	0	0	0	0	0	0	
	1865	메시지를찾아라(정예)	38	28940	7920	0	0	6502	2	0	0	0	0	0	0	0	0	0	0	0	
	1866	또다른음모(정예)	39	33640	9000	0	0	6502	3	0	0	0	0	0	0	0	0	0	0	0	
	1867	중요한보고	39	19100	9380	0	0	6502	3	0	0	0	0	0	0	0	0	0	0	0	
	1868	암호문해독표(정예)	39	38920	10420	0	0	6506	2	0	0	0	0	0	0	0	0	0	0	0	
	1869	교도관의음모(정예)	41	54860	11940	0	0	6507	2	0	0	0	0	0	0	0	0	0	0	0	
	1870	상수원추가오염저지	42	29960	7180	0	0	6502	5	0	0	0	0	0	0	0	0	0	0	0	
	1871	흉폭한늑대대장오슈마(미션)	17	5980	2540	0	0	6506	1	0	0	0	0	0	0	0	0	0	0	0	
	1872	제국군의비밀문서(미션)	20	20640	3400	0	0	6507	1	0	0	0	0	0	0	0	0	0	0	0	
	1873	교활한데프(미션)	18	7440	2820	0	0	6506	1	0	0	0	0	0	0	0	0	0	0	0	
	1874	정찰병의흔적(미션)	20	12160	3400	0	0	6506	1	0	0	0	0	0	0	0	0	0	0	0	
	1875	정찰병의흔적	20	2740	3400	0	0	6506	1	0	0	0	0	0	0	0	0	0	0	0	
	1876	톱니모으기(반복)	41	4080	1100	0	0	6502	2	0	0	0	0	0	0	0	0	0	0	0	
	1877	동쪽성벽정찰(정예)	43	34500	8380	0	0	6506	2	0	0	0	0	0	0	0	0	0	0	0	
	1878	동쪽성벽의위협	43	18980	5080	0	0	6502	3	0	0	0	0	0	0	0	0	0	0	0	
	1879	협조요청서전달	43	20700	5540	0	0	6502	3	0	0	0	0	0	0	0	0	0	0	0	
	1880	제국군특수부대격퇴(정예)	45	58180	13380	0	0	6507	2	0	0	0	0	0	0	0	0	0	0	0	
	1881	늑대바위초소지원	45	29640	7200	0	0	6502	3	0	0	0	0	0	0	0	0	0	0	0	
	1882	늑대바위주둔지습격	46	33840	8120	0	0	6502	4	0	0	0	0	0	0	0	0	0	0	0	
	1883	설원전진기지에지원요청	46	25320	6320	0	0	6502	4	0	0	0	0	0	0	0	0	0	0	0	
	1884	지하수로탐색(미션)	25	23660	7880	0	0	6506	2	0	0	0	0	0	0	0	0	0	0	0	
	1885	금빛홀의숨겨진위험(미션)	34	32240	10460	0	0	6506	3	0	0	0	0	0	0	0	0	0	0	0	
	1886	암흑의여주인(미션)	37	39400	10740	0	0	6507	3	0	0	0	0	0	0	0	0	0	0	0	
	1887	수로의기사(미션)	30	29220	8820	0	0	6506	4	0	0	0	0	0	0	0	0	0	0	0	
	1888	숨겨진길의봉쇄자(미션)	32	30220	9780	0	0	6507	4	0	0	0	0	0	0	0	0	0	0	0	
	1889	피빛갑옷코누스(미션)	40	44040	11980	0	0	6506	5	0	0	0	0	0	0	0	0	0	0	0	
	1890	텅빈영혼의기사(미션)	41	48220	16100	0	0	6506	6	0	0	0	0	0	0	0	0	0	0	0	
	1891	로쉬펠트의낫(미션)	43	70300	20760	0	0	6507	5	0	0	0	0	0	0	0	0	0	0	0	
	1892	시겔기사단을깨운자(미션)	42	51480	13140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1893	탈영병추적	46	25320	6320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1894	탈영병위치보고	46	25320	6320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1895	또다른탈영병의행방	46	25320	6320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1896	불길한상징의전달	46	25320	6320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1897	탈영의동기	46	25320	6320	0	0	4954	1	0	0	0	0	0	0	0	0	0	0	0	
	1898	벌목꾼의상징	47	42360	9620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	1899	오두막지기의일기	47	27000	6540	0	0	40147	1	0	0	0	0	0	0	0	0	0	0	0	
